SohasDesignation,Asteroid,AutoDetected,Confirmed,ConfirmedAt,ConfirmedBy,Comment
OG14675,,,1,2017-07-25 19:13:47,MB, 
OG14674,,,1,2017-07-25 19:03:15,MB, 
OG14673,,,1,2017-07-25 19:01:57,MB, 
OG14672,,,1,2017-07-25 19:01:05,MB, 
OG14671,,,1,2017-07-25 18:55:36,MB, 
OG14670,,,1,2017-07-25 18:54:29,MB, 
OG14669,,,1,2017-07-25 18:53:54,MB, 
OG14668,,,1,2017-07-25 18:47:10,MB, 
OG14667,2009 WX89,,1,2017-07-25 18:46:07,MB, 
OG14646,,,1,2017-07-25 07:57:17,MB, 
OG14645,,,1,2017-07-25 07:56:27,MB, 
OG14644,,,1,2017-07-25 07:25:29,MB, 
OG14643,,,1,2017-07-25 07:14:10,MB, 
OG14642,,,1,2017-07-25 07:13:24,MB, 
OG14641,,,1,2017-07-25 07:12:36,MB, 
OG14640,2017 PT38,,1,2017-07-25 07:04:35,MB, 
OG14639,,,1,2017-07-25 06:58:35,MB, 
OG14638,,,1,2017-07-25 06:56:45,MB, 
OG14637,2017 OO10,,1,2017-07-25 06:55:38,MB, 
OG14636,2017 OQ10,,1,2017-07-25 06:53:20,MB, 
OG14635,,,1,2017-07-25 06:49:43,MB, 
OG14634,,,1,2017-07-25 06:44:51,MB, 
OG14633,2015 BO442,,1,2017-07-25 06:44:28,MB, 
OG14632,,,1,2017-07-25 06:31:34,MB, 
OG14631,,,1,2017-07-25 06:30:32,MB, 
OG14630,,,1,2017-07-25 06:29:32,MB, 
OG14613,2017 ON7,,1,2017-07-24 17:56:19,MB, 
OG14610,2017 OW3,,1,2017-07-24 17:52:25,MB, 
OG14609,2017 OG3,,1,2017-07-24 17:41:39,MB, 
OG14608,,,1,2017-07-24 17:40:51,MB, 
OG14607,,,1,2017-07-24 17:38:56,MB, 
OG14606,,,1,2017-07-24 17:34:06,MB, 
OG14605,2017 OZ3,,1,2017-07-24 17:33:33,MB, 
OG14602,2017 OU3,,1,2017-07-24 17:23:21,MB, 
OG14601,2017 OY3,,1,2017-07-24 17:21:27,MB, 
OG14600,2017 OT3,,1,2017-07-24 17:19:56,MB, 
OG14599,,,1,2017-07-24 17:15:11,MB, 
OG14598,,,1,2017-07-24 17:14:54,MB, 
OG14597,,,1,2017-07-24 17:13:24,MB, 
OG14595,,,1,2017-07-24 17:11:12,MB, 
OG14594,,,1,2017-07-24 17:10:30,MB, 
OG14592,,,1,2017-07-24 17:03:40,MB, 
OG14591,,,1,2017-07-24 17:01:22,MB, 
OG14589,,,1,2017-07-24 16:59:35,MB, 
OG14588,,,1,2017-07-24 16:50:53,MB, 
OG14587,2017 OB2,,1,2017-07-24 16:49:50,MB, 
OG14586,,,1,2017-07-24 16:46:12,MB, 
OG14585,,,1,2017-07-24 16:43:41,MB, 
OG14584,,,1,2017-07-24 16:43:26,MB, 
OG14583,,,1,2017-07-24 16:42:18,MB, 
OG14582,,,1,2017-07-24 16:42:00,MB, 
OG14581,,,1,2017-07-24 16:41:50,MB, 
OG14580,,,1,2017-07-24 16:39:43,MB, 
OG14577,2012 CE9,,1,2017-07-24 16:32:35,MB, 
OG14576,2017 ON3,,1,2017-07-24 16:30:28,MB, 
OG14575,,,1,2017-07-24 16:28:37,MB, 
OG14574,,,1,2017-07-24 16:07:54,MB, 
OG14573,2017 OL8,,1,2017-07-24 16:07:31,MB, 
OG14572,,,1,2017-07-24 16:07:17,MB, 
OG14571,2017 OM3,,1,2017-07-24 16:06:59,MB, 
OG14570,,,1,2017-07-24 16:06:22,MB, 
OG14569,,,1,2017-07-24 16:04:37,MB, 
OG14547,2017 OM50,,1,2017-07-24 15:52:57,MB, 
OG14546,2017 OL3,,1,2017-07-24 15:51:43,MB, 
OG14535,,,1,2017-07-24 15:48:12,MB, 
OG14514,,,1,2017-07-24 15:43:46,MB, 
OG14513,,,1,2017-07-24 15:43:25,MB, 
OG14512,2017 OL23,,1,2017-07-24 15:40:45,MB, 
OG14501,,,1,2017-07-24 15:26:45,MB, 
OG14500,2017 OD8,,1,2017-07-24 15:25:55,MB, 
OG14499,2017 OE8,,1,2017-07-24 15:25:18,MB, 
OG14498,,,1,2017-07-24 15:20:17,MB, 
OG14497,2017 OT7,,1,2017-07-24 15:19:25,MB, 
OG14496,2017 QC15,,1,2017-07-24 15:14:19,MB, 
OG14476,2017 OF8,,1,2017-07-24 07:28:50,MB, 
OG14474,2017 OW7,,1,2017-07-24 00:56:51,MB, 
OG14473,2017 QU4,,1,2017-07-24 00:50:30,MB, 
OG14472,2017 OZ7,,1,2017-07-24 00:47:11,MB, 
OG14471,2017 OB8,,1,2017-07-24 00:46:47,MB, 
OG14470,2014 YU54,,1,2017-07-24 00:46:12,MB, 
OG14469,,,1,2017-07-24 00:39:25,MB, 
OG14468,2017 OY7,,1,2017-07-24 00:39:06,MB, 
OG14467,,,1,2017-07-24 00:36:02,MB, 
OG14466,,,1,2017-07-24 00:34:44,MB, 
OG14465,2017 OG8,,1,2017-07-24 00:34:30,MB, 
OG14464,2017 QB12,,1,2017-07-24 00:34:07,MB, 
OG14463,,,1,2017-07-24 00:32:53,MB, 
OG14462,2013 TD167,,1,2017-07-24 00:29:19,MB, 
OG14461,2017 OH8,,1,2017-07-24 00:28:01,MB, 
OG14460,,,1,2017-07-24 00:22:28,MB, 
OG14459,,,1,2017-07-24 00:22:02,MB, 
OG14458,2017 OK8,,1,2017-07-24 00:15:18,MB, 
OG14457,2017 OJ8,,1,2017-07-24 00:14:47,MB, 
OG14456,,,1,2017-07-24 00:12:45,MB, 
OG14455,,,1,2017-07-24 00:10:28,MB, 
OG14454,,,1,2017-07-24 00:10:12,MB, 
OG14453,,,1,2017-07-24 00:04:01,MB, 
OG14452,,,1,2017-07-24 00:03:19,MB, 
OG14451,,,1,2017-07-24 00:03:09,MB, 
OG14450,,,1,2017-07-23 23:36:21,MB, 
OG14449,2016 EX218,,1,2017-07-23 23:31:48,MB, 
OG14448,,,1,2017-07-23 23:28:08,MB, 
OG14447,,,1,2017-07-23 23:27:49,MB, 
OG14446,,,1,2017-07-23 23:27:42,MB, 
OG14439,2017 OW39,1,1,2017-07-23 11:51:07,MB,M253825
OG14429,2017 OX7,1,1,2017-07-23 11:47:03,MB,M253737
OG14427,2006 KD146,1,1,2017-07-23 11:46:18,MB,M253725
OG14426,,1,1,2017-07-23 11:45:23,MB,recovery 2007 TA382  2016 GD44? / M253712
OG14425,,1,1,2017-07-23 11:43:54,MB,M253689
OG14397,,1,1,2017-07-23 11:17:07,MB,M253325
OG14392,2017 OS3,1,1,2017-07-23 11:15:07,MB,M253303
OG14387,2007 TY46,1,1,2017-07-23 11:12:24,MB,recovery 2014 SL95? / M253270
OG14364,,1,1,2017-07-23 11:00:52,MB,M253134
OG14361,2017 OD49,1,1,2017-07-23 11:00:12,MB,M253125
OG14353,,,1,2017-07-23 02:21:57,MB, 
OG14352,,,1,2017-07-23 02:18:59,MB, 
OG14351,,,1,2017-07-23 02:13:43,MB, 
OG14350,2010 TS22,,1,2017-07-23 02:11:11,MB, 
OG14349,,,1,2017-07-23 02:10:18,MB, 
OG14348,,,1,2017-07-23 02:09:19,MB, 
OG14347,,,1,2017-07-23 02:07:17,MB, 
OG14346,,,1,2017-07-23 02:06:01,MB, 
OG14345,,,1,2017-07-23 02:05:43,MB, 
OG14344,2017 PY39,,1,2017-07-23 02:05:24,MB, 
OG14343,,,1,2017-07-23 01:10:37,MB, 
OG14342,,,1,2017-07-23 01:06:29,MB, 
OG14341,,,1,2017-07-23 01:05:22,MB, 
OG14340,,,1,2017-07-23 01:03:04,MB, 
OG14339,,,1,2017-07-23 01:01:07,MB, 
OG14338,,,1,2017-07-23 01:00:41,MB, 
OG14337,2008 SR304,,1,2017-07-23 00:56:59,MB, 
OG14336,2016 CT321,,1,2017-07-23 00:55:10,MB, 
OG14335,,,1,2017-07-23 00:54:26,MB, 
OG14334,,,1,2017-07-23 00:51:47,MB, 
OG14333,,,1,2017-07-23 00:48:51,MB, 
OG14332,,,1,2017-07-23 00:44:02,MB, 
OG14331,2016 EC233,,1,2017-07-23 00:35:12,MB, 
OG14330,,,1,2017-07-23 00:34:38,MB, 
OG14329,2017 QE14,,1,2017-07-23 00:29:32,MB, 
OG14328,,,1,2017-07-23 00:28:59,MB, 
OG14327,,,1,2017-07-23 00:28:29,MB, 
OG14326,,,1,2017-07-23 00:24:21,MB, 
OG14325,2017 QG5,,1,2017-07-23 00:22:55,MB, 
OG14324,,,1,2017-07-23 00:20:26,MB, 
OG14323,,,1,2017-07-23 00:16:46,MB, 
OG14322,,,1,2017-07-23 00:13:27,MB, 
OG14321,,,1,2017-07-23 00:10:59,MB, 
OG14320,,,1,2017-07-23 00:00:03,MB, 
OG14319,2017 QK6,,1,2017-07-22 23:40:28,MB, 
OG14318,,,1,2017-07-22 23:38:05,MB, 
OG14317,,,1,2017-07-22 23:37:43,MB, 
OG14316,,,1,2017-07-22 23:37:16,MB, 
OG14315,,,1,2017-07-22 23:36:57,MB, 
OG14314,,,1,2017-07-22 23:35:01,MB, 
OG14313,2017 QX22,,1,2017-07-22 23:12:39,MB, 
OG14312,,,1,2017-07-22 23:11:45,MB, 
OG14311,,,1,2017-07-22 23:07:06,MB, 
OG14310,,,1,2017-07-22 23:06:26,MB, 
OG14309,,,1,2017-07-22 23:06:09,MB, 
OG14308,,,1,2017-07-22 23:05:14,MB, 
OG14307,,,1,2017-07-22 22:53:48,MB, 
OG14306,,,1,2017-07-22 22:49:06,MB, 
OG14305,,,1,2017-07-22 22:48:36,MB, 
OG14304,,,1,2017-07-22 22:47:57,MB, 
OG14303,,,1,2017-07-22 22:47:32,MB, 
OG14302,,,1,2017-07-22 22:46:27,MB, 
OG14301,2016 EX249,,1,2017-07-22 22:36:36,MB, 
OG14300,2017 MN9,,1,2017-07-22 22:26:03,MB, 
OG14299,,,1,2017-07-22 22:19:24,MB, 
OG14298,,,1,2017-07-22 22:17:08,MB, 
OG14297,,,1,2017-07-22 22:15:44,MB, 
OG14296,,,1,2017-07-22 22:09:45,MB, 
OG14295,,,1,2017-07-22 22:09:18,MB, 
OG14294,,,1,2017-07-22 22:06:59,MB, 
OG14281,,1,1,2017-07-22 14:46:52,MB,M253122
OG14276,,1,1,2017-07-22 14:45:37,MB,M253096
OG14271,,1,1,2017-07-22 14:41:58,MB,M253008
OG14269,,1,1,2017-07-22 14:41:40,MB,M253000
OG14267,,1,1,2017-07-22 14:40:12,MB,M252971
OG14261,,1,1,2017-07-22 14:37:08,MB,M252917
OG14205,,,1,2017-07-22 07:28:43,MB, 
OG14204,,,1,2017-07-22 07:27:35,MB, 
OG14203,,,1,2017-07-22 07:22:17,MB, 
OG14202,,,1,2017-07-22 07:20:22,MB, 
OG14201,,,1,2017-07-22 07:19:27,MB, 
OG14200,,,1,2017-07-22 07:16:19,MB, 
OG14199,2016 CA272,,1,2017-07-22 07:15:36,MB, 
OG14198,,,1,2017-07-22 07:13:57,MB, 
OG14197,,,1,2017-07-22 07:12:48,MB, 
OG14196,2017 QC37,,1,2017-07-22 07:11:32,MB, 
OG14195,,,1,2017-07-22 06:58:20,MB, 
OG14194,,,1,2017-07-22 06:57:51,MB, 
OG14193,,,1,2017-07-22 06:53:29,MB, 
OG14192,,,1,2017-07-22 06:52:23,MB, 
OG14191,,,1,2017-07-22 06:51:18,MB, 
OG14190,,,1,2017-07-22 06:50:58,MB, 
OG14189,,,1,2017-07-22 06:50:45,MB, 
OG14188,,,1,2017-07-22 06:28:01,MB, 
OG14181,,,1,2017-07-21 21:13:11,MB, 
OG14180,,,1,2017-07-21 21:09:53,MB, 
OG14179,2010 FN112,,1,2017-07-21 21:09:36,MB, 
OG14178,,,1,2017-07-21 21:02:09,MB, 
OG14177,,,1,2017-07-21 20:59:30,MB, 
OG14175,,,1,2017-07-21 20:56:13,MB, 
OG14174,,,1,2017-07-21 20:54:07,MB, 
OG14173,2016 BC97,,1,2017-07-21 20:48:17,MB, 
OG14172,2017 QL23,,1,2017-07-21 20:44:52,MB, 
OG14171,2017 QM20,,1,2017-07-21 20:26:39,MB, 
OG14170,,,1,2017-07-21 20:02:47,MB, 
OG14169,,,1,2017-07-21 20:02:22,MB, 
OG14168,,,1,2017-07-21 20:00:09,MB, 
OG14167,,,1,2017-07-21 19:56:17,MB, 
OG14166,,,1,2017-07-21 19:55:11,MB, 
OG14165,,,1,2017-07-21 19:42:34,MB, 
OG14164,,,1,2017-07-21 19:39:47,MB, 
OG14163,2016 AJ205,,1,2017-07-21 19:35:11,MB, 
OG14162,2011 BW166,,1,2017-07-21 19:34:59,MB, 
OG14161,,,1,2017-07-21 19:34:31,MB, 
OG14160,,,1,2017-07-21 19:30:20,MB, 
OG14159,,,1,2017-07-21 19:24:36,MB, 
OG14158,2016 ES233,,1,2017-07-21 19:24:14,MB, 
OG14157,,,1,2017-07-21 19:23:39,MB, 
OG14156,,,1,2017-07-21 19:22:06,MB, 
OG14152,,,1,2017-07-21 19:04:05,MB, 
OG14151,,,1,2017-07-21 18:50:01,MB, 
OG14150,2015 CX11,,1,2017-07-21 18:49:50,MB, 
OG14149,,,1,2017-07-21 18:48:51,MB, 
OG14148,,,1,2017-07-21 18:45:49,MB, 
OG14147,,,1,2017-07-21 18:44:19,MB, 
OG14146,,,1,2017-07-21 18:43:51,MB, 
OG14145,,,1,2017-07-21 18:41:40,MB, 
OG14144,,,1,2017-07-21 18:39:58,MB, 
OG14143,,,1,2017-07-21 18:39:41,MB, 
OG14142,,,1,2017-07-21 18:37:02,MB, 
OG14141,,,1,2017-07-21 18:36:48,MB, 
OG14140,,,1,2017-07-21 18:36:34,MB, 
OG14139,,,1,2017-07-21 18:28:58,MB, 
OG14138,,,1,2017-07-21 18:27:11,MB, 
OG14137,,,1,2017-07-21 18:22:54,MB, 
OG14136,,,1,2017-07-21 18:22:05,MB, 
OG14135,,,1,2017-07-21 18:18:54,MB, 
OG14134,2016 GG262,,1,2017-07-21 18:15:12,MB, 
OG14133,,,1,2017-07-21 18:13:06,MB, 
OG14132,,,1,2017-07-21 18:06:28,MB, 
OG14131,,,1,2017-07-21 18:05:43,MB, 
OG14130,,,1,2017-07-21 18:04:26,MB, 
OG14129,,,1,2017-07-21 17:59:51,MB, 
OG14128,,,1,2017-07-21 17:58:00,MB, 
OG14127,2016 EG232,,1,2017-07-21 17:54:33,MB, 
OG14126,,,1,2017-07-21 17:51:19,MB, 
OG14125,,,1,2017-07-21 17:50:52,MB, 
OG14124,,,1,2017-07-21 17:47:46,MB, 
OG14123,,,1,2017-07-21 17:45:48,MB, 
OG14122,,,1,2017-07-21 17:43:22,MB, 
OG14121,2017 MC10,,1,2017-07-21 17:38:08,MB, 
OG14120,,,1,2017-07-21 17:34:33,MB, 
OG14119,,,1,2017-07-21 17:11:10,MB, 
OG14118,,,1,2017-07-21 17:05:15,MB, 
OG14117,2014 QD440,,1,2017-07-21 17:04:58,MB, 
OG14116,,,1,2017-07-21 17:01:42,MB, 
OG14115,,,1,2017-07-21 16:57:25,MB, 
OG14010,,,1,2017-06-24 08:59:33,MB, 
OG14009,,,1,2017-06-24 08:23:48,MB, 
OG14008,,,1,2017-06-24 07:48:14,MB,(mab) very bright!
OG14007,2013 LR30,,1,2017-06-24 07:45:03,MB, 
OG14006,,,1,2017-06-24 07:44:13,MB, 
OG14005,,,1,2017-06-24 07:43:55,MB, 
OG14004,2013 VT25,,1,2017-06-24 07:32:41,MB, 
OG13999,,,1,2017-06-23 00:19:50,MB, 
OG13998,,,1,2017-06-22 23:04:58,MB, 
OG13997,,,1,2017-06-22 23:00:04,MB, 
OG13996,,,1,2017-06-22 22:47:30,MB, 
OG13986,,,1,2017-06-22 18:13:46,MB, 
OG13984,,,1,2017-06-22 17:52:34,MB, 
OG13983,,,1,2017-06-22 17:50:49,MB, 
OG13973,,,1,2017-06-22 11:10:49,MB, 
OG13972,,,1,2017-06-22 11:07:32,MB, 
OG13971,,,1,2017-06-22 11:04:40,MB, 
OG13970,2016 BK24,,1,2017-06-22 11:03:00,MB, 
OG13944,,,1,2017-05-28 18:29:00,MB, 
OG13943,2018 NS14,,1,2017-05-28 18:28:42,MB, 
OG13942,,,1,2017-05-28 18:27:03,MB, 
OG13941,,,1,2017-05-28 18:22:53,MB, 
OG13940,,,1,2017-05-28 18:20:57,MB, 
OG13939,,,1,2017-05-28 18:19:13,MB, 
OG13938,,,1,2017-05-28 18:17:29,MB, 
OG13937,,,1,2017-05-28 18:14:55,MB, 
OG13936,,,1,2017-05-28 18:11:00,MB, 
OG13935,,,1,2017-05-28 18:09:45,MB, 
OG13934,,,1,2017-05-28 18:09:30,MB, 
OG13933,,,1,2017-05-28 18:07:36,MB, 
OG13932,,,1,2017-05-28 17:57:48,MB, 
OG13931,,,1,2017-05-28 17:57:07,MB, 
OG13930,,,1,2017-05-28 17:56:01,MB, 
OG13929,2005 US345,,1,2017-05-28 17:54:45,MB, 
OG13928,,,1,2017-05-28 17:54:32,MB, 
OG13927,,,1,2017-05-28 17:51:06,MB, 
OG13926,,,1,2017-05-28 17:50:19,MB, 
OG13925,2014 WW105,,1,2017-05-28 17:46:52,MB, 
OG13924,,,1,2017-05-28 17:46:34,MB, 
OG13923,,,1,2017-05-28 17:45:46,MB, 
OG13922,,,1,2017-05-28 17:37:01,MB, 
OG13921,,,1,2017-05-28 17:30:28,MB, 
OG13920,,,1,2017-05-28 17:28:53,MB, 
OG13919,,,1,2017-05-28 17:26:18,MB, 
OG13918,,,1,2017-05-28 17:25:46,MB, 
OG13917,2016 AV265,,1,2017-05-28 17:17:27,MB, 
OG13916,,,1,2017-05-28 17:11:00,MB, 
OG13915,,,1,2017-05-28 17:10:38,MB, 
OG13914,,,1,2017-05-28 17:07:43,MB, 
OG13913,,,1,2017-05-28 17:05:54,MB, 
OG13912,,,1,2017-05-28 17:02:53,MB, 
OG13911,,,1,2017-05-28 16:47:18,MB, 
OG13910,,,1,2017-05-28 16:45:05,MB, 
OG13909,,,1,2017-05-28 16:43:06,MB, 
OG13887,,,1,2017-05-28 00:06:08,MB, 
OG13886,,,1,2017-05-28 00:05:45,MB, 
OG13885,,,1,2017-05-28 00:05:33,MB, 
OG13884,,,1,2017-05-28 00:03:07,MB, 
OG13883,2017 KD36,,1,2017-05-27 23:59:23,MB, 
OG13882,,,1,2017-05-27 23:54:35,MB, 
OG13881,,,1,2017-05-27 23:44:01,MB, 
OG13880,,,1,2017-05-27 23:41:22,MB, 
OG13879,,,1,2017-05-27 23:37:36,MB, 
OG13878,2010 UF110,,1,2017-05-27 23:35:45,MB, 
OG13877,2016 CZ277,,1,2017-05-27 23:31:52,MB, 
OG13876,,,1,2017-05-27 23:31:02,MB, 
OG13875,,,1,2017-05-27 23:30:50,MB, 
OG13874,,,1,2017-05-27 23:21:09,MB, 
OG13873,2017 KE36,,1,2017-05-27 23:20:56,MB, 
OG13872,2016 AS237,,1,2017-05-27 23:19:08,MB, 
OG13871,,,1,2017-05-27 23:15:26,MB, 
OG13870,2017 KG30,,1,2017-05-27 23:15:04,MB, 
OG13869,,,1,2017-05-27 23:14:06,MB, 
OG13868,,,1,2017-05-27 23:10:45,MB, 
OG13867,2014 WR517,,1,2017-05-27 23:09:40,MB, 
OG13866,,,1,2017-05-27 23:07:31,MB, 
OG13865,,,1,2017-05-27 22:58:59,MB, 
OG13864,,,1,2017-05-27 22:57:01,MB, 
OG13863,,,1,2017-05-27 22:56:32,MB, 
OG13862,,,1,2017-05-27 22:54:43,MB, 
OG13861,2017 HW61,,1,2017-05-27 22:39:37,MB, 
OG13860,,,1,2017-05-27 22:38:35,MB, 
OG13840,2017 KH36,,1,2017-05-26 19:06:48,MB, 
OG13839,2017 KJ36,,1,2017-05-26 19:03:22,MB, 
OG13838,,,1,2017-05-26 19:02:52,MB, 
OG13837,,,1,2017-05-26 18:58:37,MB, 
OG13836,2017 KW36,,1,2017-05-26 18:58:15,MB, 
OG13835,,,1,2017-05-26 18:57:34,MB, 
OG13834,,,1,2017-05-26 18:54:01,MB, 
OG13833,2014 UK119,,1,2017-05-26 18:49:46,MB, 
OG13832,2016 EY172,,1,2017-05-26 18:42:07,MB, 
OG13831,2017 KS36,,1,2017-05-26 18:40:44,MB, 
OG13830,2017 KS11,,1,2017-05-26 18:37:04,MB, 
OG13829,2011 HL104,,1,2017-05-26 18:36:56,MB, 
OG13828,2017 KR36,,1,2017-05-26 18:36:47,MB, 
OG13827,2017 KK36,,1,2017-05-26 18:28:28,MB, 
OG13826,2016 AF269,,1,2017-05-26 18:27:28,MB, 
OG13825,,,1,2017-05-26 18:27:10,MB, 
OG13824,2015 AW21,,1,2017-05-26 18:25:58,MB, 
OG13823,2017 KQ36,,1,2017-05-26 18:20:35,MB, 
OG13822,2017 KZ11,,1,2017-05-26 18:20:17,MB, 
OG13821,2017 KY36,,1,2017-05-26 18:17:20,MB, 
OG13820,2017 KZ36,,1,2017-05-26 18:15:53,MB, 
OG13819,2017 KX36,,1,2017-05-26 18:14:02,MB, 
OG13818,,,1,2017-05-26 18:13:28,MB, 
OG13817,2016 CG307,,1,2017-05-26 18:12:39,MB, 
OG13816,,,1,2017-05-26 18:11:31,MB, 
OG13815,,,1,2017-05-26 18:06:48,MB, 
OG13814,2017 KU35,,1,2017-05-26 18:03:34,MB, 
OG13813,2017 KL36,,1,2017-05-26 18:02:40,MB, 
OG13812,2017 KR11,,1,2017-05-26 18:01:27,MB, 
OG13811,2017 KM36,,1,2017-05-26 17:58:56,MB, 
OG13810,,,1,2017-05-26 17:56:51,MB, 
OG13809,2010 HP34,,1,2017-05-26 17:56:35,MB, 
OG13808,2017 KN36,,1,2017-05-26 17:55:52,MB, 
OG13807,2017 KT36,,1,2017-05-26 17:51:13,MB, 
OG13806,2017 KO36,,1,2017-05-26 17:51:04,MB, 
OG13805,2017 KA37,,1,2017-05-26 17:50:06,MB, 
OG13804,,,1,2017-05-26 17:39:16,MB, 
OG13803,2017 KB37,,1,2017-05-26 17:31:52,MB, 
OG13802,2017 KC37,,1,2017-05-26 17:31:30,MB, 
OG13801,2017 KM37,,1,2017-05-26 17:31:14,MB, 
OG13800,,,1,2017-05-26 17:29:11,MB, 
OG13799,,,1,2017-05-26 17:24:39,MB, 
OG13798,2017 KV11,,1,2017-05-26 17:20:36,MB, 
OG13797,2017 KP36,,1,2017-05-26 17:17:52,MB, 
OG13796,2017 KU36,,1,2017-05-26 17:15:30,MB, 
OG13795,,,1,2017-05-26 17:14:42,MB, 
OG13794,2017 KH37,,1,2017-05-26 17:12:14,MB, 
OG13793,2017 KM31,,1,2017-05-26 17:10:08,MB, 
OG13792,2017 KD12,,1,2017-05-26 17:04:30,MB, 
OG13791,2000 SD77,,1,2017-05-26 17:03:56,MB, 
OG13789,,,1,2017-05-26 16:58:20,MB, 
OG13788,,,1,2017-05-26 16:55:18,MB, 
OG13787,2014 SQ364,,1,2017-05-26 16:55:06,MB, 
OG13786,2017 KN37,,1,2017-05-26 16:52:54,MB, 
OG13785,2017 KF37,,1,2017-05-26 16:52:27,MB, 
OG13783,,,1,2017-05-26 16:51:46,MB, 
OG13782,2017 KG37,,1,2017-05-26 16:50:02,MB, 
OG13781,2017 KE37,,1,2017-05-26 16:49:44,MB, 
OG13780,2017 KD37,,1,2017-05-26 16:49:04,MB, 
OG13779,,,1,2017-05-26 16:45:02,MB, 
OG13778,,,1,2017-05-26 16:43:03,MB, 
OG13777,2017 KV36,,1,2017-05-26 16:41:36,MB, 
OG13776,2016 CJ303,,1,2017-05-26 16:39:55,MB, 
OG13775,,,1,2017-05-26 16:38:45,MB, 
OG13774,2017 KK37,,1,2017-05-26 16:31:13,MB, 
OG13773,2016 BT87,,1,2017-05-26 16:30:53,MB, 
OG13772,2017 KJ37,,1,2017-05-26 16:30:24,MB, 
OG13771,2013 EM106,,1,2017-05-26 16:26:54,MB, 
OG13691,2017 KV32,,1,2017-05-26 00:16:21,MB, 
OG13690,2017 KW32,,1,2017-05-25 21:02:07,MB, 
OG13689,2017 MK9,,1,2017-05-25 20:53:52,MB, 
OG13688,,,1,2017-05-25 20:46:58,MB, 
OG13680,2017 KY27,,1,2017-05-24 20:59:36,MB, 
OG13679,2016 DY29,,1,2017-05-24 20:58:33,MB, 
OG13678,,,1,2017-05-24 20:56:03,MB, 
OG13677,,,1,2017-05-24 20:55:06,MB, 
OG13676,,,1,2017-05-24 20:51:56,MB, 
OG13675,,,1,2017-05-24 20:44:50,MB, 
OG13674,,,1,2017-05-24 20:42:37,MB, 
OG13673,,,1,2017-05-24 20:40:12,MB, 
OG13672,2017 KF28,,1,2017-05-24 20:24:43,MB, 
OG13671,,,1,2017-05-24 20:14:28,MB, 
OG13670,,,1,2017-05-24 20:13:35,MB, 
OG13669,,,1,2017-05-24 20:11:11,MB, 
OG13668,,,1,2017-05-24 20:10:57,MB, 
OG13667,,,1,2017-05-24 20:09:32,MB, 
OG13666,,,1,2017-05-24 20:04:46,MB, 
OG13665,,,1,2017-05-24 20:02:57,MB, 
OG13664,,,1,2017-05-24 20:01:11,MB, 
OG13663,2017 KM28,,1,2017-05-24 19:56:39,MB, 
OG13662,,,1,2017-05-24 19:56:23,MB, 
OG13661,,,1,2017-05-24 19:53:52,MB, 
OG13660,2017 KL28,,1,2017-05-24 19:51:28,MB, 
OG13659,2017 KK28,,1,2017-05-24 19:50:40,MB, 
OG13658,,,1,2017-05-24 19:42:42,MB, 
OG13657,2015 AK246,,1,2017-05-24 19:39:11,MB, 
OG13656,2017 KD28,,1,2017-05-24 19:35:49,MB, 
OG13655,,,1,2017-05-24 19:33:06,MB, 
OG13654,,,1,2017-05-24 19:32:00,MB, 
OG13653,,,1,2017-05-24 19:30:36,MB, 
OG13618,2017 KZ12,,1,2017-05-24 01:07:38,MB, 
OG13617,,,1,2017-05-24 01:05:31,MB, 
OG13616,2017 KR32,,1,2017-05-24 00:59:25,MB, 
OG13615,,,1,2017-05-24 00:56:15,MB, 
OG13614,2017 KU32,,1,2017-05-24 00:50:48,MB, 
OG13612,2015 AX161,,1,2017-05-24 00:34:46,MB, 
OG13611,2017 KO12,,1,2017-05-24 00:33:46,MB, 
OG13610,,,1,2017-05-24 00:29:36,MB, 
OG13609,2017 KS32,,1,2017-05-24 00:27:02,MB, 
OG13607,,,1,2017-05-24 00:20:53,MB, 
OG13606,,,1,2017-05-24 00:20:03,MB, 
OG13605,2017 KO32,,1,2017-05-24 00:09:11,MB, 
OG13604,,,1,2017-05-24 00:02:42,MB, 
OG13603,,,1,2017-05-24 00:01:07,MB, 
OG13602,2017 KN32,,1,2017-05-24 00:00:04,MB, 
OG13601,2017 KM32,,1,2017-05-23 23:56:43,MB, 
OG13599,2017 KQ32,,1,2017-05-23 23:42:19,MB, 
OG13598,,,1,2017-05-23 23:33:26,MB, 
OG13597,2017 KP32,,1,2017-05-23 23:31:24,MB, 
OG13574,,,1,2017-04-29 00:19:41,MB, 
OG13573,2017 HT14,,1,2017-04-29 00:18:54,MB, 
OG13572,,,1,2017-04-29 00:12:43,MB, 
OG13571,2017 HA15,,1,2017-04-29 00:10:07,MB, 
OG13570,,,1,2017-04-29 00:01:53,MB, 
OG13569,2017 HN61,,1,2017-04-29 00:01:30,MB, 
OG13568,,,1,2017-04-29 00:00:46,MB, 
OG13567,,,1,2017-04-29 00:00:28,MB, 
OG13566,,,1,2017-04-28 23:59:20,MB, 
OG13565,,,1,2017-04-28 23:56:36,MB, 
OG13564,,,1,2017-04-28 23:46:26,MB, 
OG13563,2017 HS15,,1,2017-04-28 23:44:31,MB, 
OG13562,2017 HG15,,1,2017-04-28 23:43:56,MB, 
OG13561,2017 HO61,,1,2017-04-28 23:42:24,MB, 
OG13560,2017 HP61,,1,2017-04-28 23:40:56,MB, 
